iteration,no_cluster,frequent_term_set,cluster_candidate,support,doc_frequency,eo_formula,eo
1,34,{jabat},"{D44,D45,D70,D80,D95,D97,D109,D131,D150,D162,D163,D173,D250,D261,D263,D264,D276,D293,D415,D419,D429,D456,D494}",23,"f44=10, f45=3, f70=3, f80=8, f95=17, f97=3, f109=3, f131=16, f150=16, f162=13, f163=14, f173=12, f250=5, f261=4, f263=11, f264=7, f276=4, f293=9, f415=8, f419=8, f429=19, f456=10, f494=4",EO = ((-1/10)*LN(1/10)) + ((-1/3)*LN(1/3)) + ((-1/3)*LN(1/3)) + ((-1/8)*LN(1/8)) + ((-1/17)*LN(1/17)) + ((-1/3)*LN(1/3)) + ((-1/3)*LN(1/3)) + ((-1/16)*LN(1/16)) + ((-1/16)*LN(1/16)) + ((-1/13)*LN(1/13)) + ((-1/14)*LN(1/14)) + ((-1/12)*LN(1/12)) + ((-1/5)*LN(1/5)) + ((-1/4)*LN(1/4)) + ((-1/11)*LN(1/11)) + ((-1/7)*LN(1/7)) + ((-1/4)*LN(1/4)) + ((-1/9)*LN(1/9)) + ((-1/8)*LN(1/8)) + ((-1/8)*LN(1/8)) + ((-1/19)*LN(1/19)) + ((-1/10)*LN(1/10)) + ((-1/4)*LN(1/4)),6.067933
1,35,{jadi},"{D17,D31,D37,D38,D44,D45,D50,D65,D82,D83,D86,D95,D98,D106,D112,D113,D117,D150,D155,D162,D171,D173,D178,D183,D201,D205,D207,D209,D215,D216,D218,D220,D231,D244,D254,D255,D263,D268,D270,D273,D275,D283,D286,D293,D309,D324,D327,D329,D339,D354,D359,D360,D365,D366,D369,D380,D382,D386,D391,D393,D401,D402,D419,D423,D429,D434,D464,D469,D471,D475,D478,D483}",72,"f17=17, f31=3, f37=12, f38=12, f44=10, f45=3, f50=6, f65=6, f82=4, f83=6, f86=2, f95=17, f98=10, f106=4, f112=13, f113=15, f117=9, f150=16, f155=8, f162=13, f171=11, f173=12, f178=4, f183=13, f201=5, f205=2, f207=13, f209=12, f215=4, f216=11, f218=11, f220=12, f231=21, f244=2, f254=7, f255=8, f263=11, f268=10, f270=14, f273=10, f275=12, f283=5, f286=8, f293=9, f309=9, f324=4, f327=9, f329=3, f339=10, f354=12, f359=16, f360=10, f365=8, f366=22, f369=3, f380=8, f382=4, f386=3, f391=8, f393=8, f401=27, f402=6, f419=8, f423=2, f429=19, f434=6, f464=2, f469=3, f471=9, f475=5, f478=4, f483=10",EO = ((-1/17)*LN(1/17)) + ((-1/3)*LN(1/3)) + ((-1/12)*LN(1/12)) + ((-1/12)*LN(1/12)) + ((-1/10)*LN(1/10)) + ((-1/3)*LN(1/3)) + ((-1/6)*LN(1/6)) + ((-1/6)*LN(1/6)) + ((-1/4)*LN(1/4)) + ((-1/6)*LN(1/6)) + ((-1/2)*LN(1/2)) + ((-1/17)*LN(1/17)) + ((-1/10)*LN(1/10)) + ((-1/4)*LN(1/4)) + ((-1/13)*LN(1/13)) + ((-1/15)*LN(1/15)) + ((-1/9)*LN(1/9)) + ((-1/16)*LN(1/16)) + ((-1/8)*LN(1/8)) + ((-1/13)*LN(1/13)) + ((-1/11)*LN(1/11)) + ((-1/12)*LN(1/12)) + ((-1/4)*LN(1/4)) + ((-1/13)*LN(1/13)) + ((-1/5)*LN(1/5)) + ((-1/2)*LN(1/2)) + ((-1/13)*LN(1/13)) + ((-1/12)*LN(1/12)) + ((-1/4)*LN(1/4)) + ((-1/11)*LN(1/11)) + ((-1/11)*LN(1/11)) + ((-1/12)*LN(1/12)) + ((-1/21)*LN(1/21)) + ((-1/2)*LN(1/2)) + ((-1/7)*LN(1/7)) + ((-1/8)*LN(1/8)) + ((-1/11)*LN(1/11)) + ((-1/10)*LN(1/10)) + ((-1/14)*LN(1/14)) + ((-1/10)*LN(1/10)) + ((-1/12)*LN(1/12)) + ((-1/5)*LN(1/5)) + ((-1/8)*LN(1/8)) + ((-1/9)*LN(1/9)) + ((-1/9)*LN(1/9)) + ((-1/4)*LN(1/4)) + ((-1/9)*LN(1/9)) + ((-1/3)*LN(1/3)) + ((-1/10)*LN(1/10)) + ((-1/12)*LN(1/12)) + ((-1/16)*LN(1/16)) + ((-1/10)*LN(1/10)) + ((-1/8)*LN(1/8)) + ((-1/22)*LN(1/22)) + ((-1/3)*LN(1/3)) + ((-1/8)*LN(1/8)) + ((-1/4)*LN(1/4)) + ((-1/3)*LN(1/3)) + ((-1/8)*LN(1/8)) + ((-1/8)*LN(1/8)) + ((-1/27)*LN(1/27)) + ((-1/6)*LN(1/6)) + ((-1/8)*LN(1/8)) + ((-1/2)*LN(1/2)) + ((-1/19)*LN(1/19)) + ((-1/6)*LN(1/6)) + ((-1/2)*LN(1/2)) + ((-1/3)*LN(1/3)) + ((-1/9)*LN(1/9)) + ((-1/5)*LN(1/5)) + ((-1/4)*LN(1/4)) + ((-1/10)*LN(1/10)),18.726979
1,36,{jahat},"{D4,D40,D75,D95,D100,D102,D162,D170,D199,D217,D231,D318,D381,D391,D433,D446,D454,D456,D483}",19,"f4=2, f40=23, f75=1, f95=17, f100=5, f102=1, f162=13, f170=13, f199=2, f217=6, f231=21, f318=4, f381=2, f391=8, f433=8, f446=3, f454=9, f456=10, f483=10",EO = ((-1/2)*LN(1/2)) + ((-1/23)*LN(1/23)) + ((-1/17)*LN(1/17)) + ((-1/5)*LN(1/5)) + ((-1/13)*LN(1/13)) + ((-1/13)*LN(1/13)) + ((-1/2)*LN(1/2)) + ((-1/6)*LN(1/6)) + ((-1/21)*LN(1/21)) + ((-1/4)*LN(1/4)) + ((-1/2)*LN(1/2)) + ((-1/8)*LN(1/8)) + ((-1/8)*LN(1/8)) + ((-1/3)*LN(1/3)) + ((-1/9)*LN(1/9)) + ((-1/10)*LN(1/10)) + ((-1/10)*LN(1/10)),4.440096
1,37,{jaksa},"{D47,D53,D116,D177,D217,D236,D252,D308,D454,D456}",10,"f47=4, f53=9, f116=2, f177=8, f217=6, f236=4, f252=9, f308=4, f454=9, f456=10",EO = ((-1/4)*LN(1/4)) + ((-1/9)*LN(1/9)) + ((-1/2)*LN(1/2)) + ((-1/8)*LN(1/8)) + ((-1/6)*LN(1/6)) + ((-1/4)*LN(1/4)) + ((-1/9)*LN(1/9)) + ((-1/4)*LN(1/4)) + ((-1/9)*LN(1/9)) + ((-1/10)*LN(1/10)),2.907518
1,38,{jangan},"{D9,D28,D131,D169,D251,D257,D258,D272,D300,D309,D327,D344,D355,D387,D451,D456,D492}",17,"f9=1, f28=3, f131=16, f169=1, f251=5, f257=5, f258=4, f272=7, f300=2, f309=9, f327=9, f344=5, f355=1, f387=5, f451=8, f456=10, f492=4",EO = ((-1/3)*LN(1/3)) + ((-1/16)*LN(1/16)) + ((-1/5)*LN(1/5)) + ((-1/5)*LN(1/5)) + ((-1/4)*LN(1/4)) + ((-1/7)*LN(1/7)) + ((-1/2)*LN(1/2)) + ((-1/9)*LN(1/9)) + ((-1/9)*LN(1/9)) + ((-1/5)*LN(1/5)) + ((-1/5)*LN(1/5)) + ((-1/8)*LN(1/8)) + ((-1/10)*LN(1/10)) + ((-1/4)*LN(1/4)),4.12321
1,39,{jgn},"{D29,D44,D50,D95,D108,D113,D231,D359,D382,D384}",10,"f29=5, f44=10, f50=6, f95=17, f108=7, f113=15, f231=21, f359=16, f382=4, f384=3",EO = ((-1/5)*LN(1/5)) + ((-1/10)*LN(1/10)) + ((-1/6)*LN(1/6)) + ((-1/17)*LN(1/17)) + ((-1/7)*LN(1/7)) + ((-1/15)*LN(1/15)) + ((-1/21)*LN(1/21)) + ((-1/16)*LN(1/16)) + ((-1/4)*LN(1/4)) + ((-1/3)*LN(1/3)),2.506998
1,40,{jokowi},"{D13,D30,D32,D37,D42,D49,D58,D65,D77,D88,D121,D122,D138,D145,D147,D149,D150,D163,D176,D177,D188,D197,D198,D206,D220,D226,D246,D254,D256,D259,D262,D265,D271,D275,D279,D288,D289,D328,D342,D343,D344,D346,D354,D358,D362,D366,D368,D376,D379,D380,D385,D392,D402,D424,D430,D433,D443,D444,D449,D458,D468,D471,D481,D487}",64,"f13=2, f30=6, f32=7, f37=12, f42=3, f49=2, f58=6, f65=6, f77=5, f88=8, f121=5, f122=2, f138=3, f145=2, f147=5, f149=2, f150=16, f163=14, f176=7, f177=8, f188=3, f197=2, f198=4, f206=2, f220=12, f226=3, f246=1, f254=7, f256=4, f259=4, f262=7, f265=1, f271=3, f275=12, f279=5, f288=1, f289=4, f328=2, f342=1, f343=2, f344=5, f346=5, f354=12, f358=2, f362=2, f366=22, f368=2, f376=2, f379=4, f380=8, f385=2, f392=5, f402=6, f424=3, f430=1, f433=8, f443=2, f444=4, f449=2, f458=2, f468=5, f471=9, f481=2, f487=2",EO = ((-1/2)*LN(1/2)) + ((-1/6)*LN(1/6)) + ((-1/7)*LN(1/7)) + ((-1/12)*LN(1/12)) + ((-1/3)*LN(1/3)) + ((-1/2)*LN(1/2)) + ((-1/6)*LN(1/6)) + ((-1/6)*LN(1/6)) + ((-1/5)*LN(1/5)) + ((-1/8)*LN(1/8)) + ((-1/5)*LN(1/5)) + ((-1/2)*LN(1/2)) + ((-1/3)*LN(1/3)) + ((-1/2)*LN(1/2)) + ((-1/5)*LN(1/5)) + ((-1/2)*LN(1/2)) + ((-1/16)*LN(1/16)) + ((-1/14)*LN(1/14)) + ((-1/7)*LN(1/7)) + ((-1/8)*LN(1/8)) + ((-1/3)*LN(1/3)) + ((-1/2)*LN(1/2)) + ((-1/4)*LN(1/4)) + ((-1/2)*LN(1/2)) + ((-1/12)*LN(1/12)) + ((-1/3)*LN(1/3)) + ((-1/7)*LN(1/7)) + ((-1/4)*LN(1/4)) + ((-1/4)*LN(1/4)) + ((-1/7)*LN(1/7)) + ((-1/3)*LN(1/3)) + ((-1/12)*LN(1/12)) + ((-1/5)*LN(1/5)) + ((-1/4)*LN(1/4)) + ((-1/2)*LN(1/2)) + ((-1/2)*LN(1/2)) + ((-1/5)*LN(1/5)) + ((-1/5)*LN(1/5)) + ((-1/12)*LN(1/12)) + ((-1/2)*LN(1/2)) + ((-1/2)*LN(1/2)) + ((-1/22)*LN(1/22)) + ((-1/2)*LN(1/2)) + ((-1/2)*LN(1/2)) + ((-1/4)*LN(1/4)) + ((-1/8)*LN(1/8)) + ((-1/2)*LN(1/2)) + ((-1/5)*LN(1/5)) + ((-1/6)*LN(1/6)) + ((-1/3)*LN(1/3)) + ((-1/8)*LN(1/8)) + ((-1/2)*LN(1/2)) + ((-1/4)*LN(1/4)) + ((-1/2)*LN(1/2)) + ((-1/2)*LN(1/2)) + ((-1/5)*LN(1/5)) + ((-1/9)*LN(1/9)) + ((-1/2)*LN(1/2)) + ((-1/2)*LN(1/2)),18.357572
1,41,{jujur},"{D7,D44,D165,D273,D344,D361,D373,D391,D401}",9,"f7=7, f44=10, f165=1, f273=10, f344=5, f361=3, f373=8, f391=8, f401=27",EO = ((-1/7)*LN(1/7)) + ((-1/10)*LN(1/10)) + ((-1/10)*LN(1/10)) + ((-1/5)*LN(1/5)) + ((-1/3)*LN(1/3)) + ((-1/8)*LN(1/8)) + ((-1/8)*LN(1/8)) + ((-1/27)*LN(1/27)),2.068524
1,42,{kalau},"{D17,D32,D53,D64,D124,D154,D231,D272,D330,D387,D404,D492}",12,"f17=17, f32=7, f53=9, f64=6, f124=4, f154=3, f231=21, f272=7, f330=2, f387=5, f404=8, f492=4",EO = ((-1/17)*LN(1/17)) + ((-1/7)*LN(1/7)) + ((-1/9)*LN(1/9)) + ((-1/6)*LN(1/6)) + ((-1/4)*LN(1/4)) + ((-1/3)*LN(1/3)) + ((-1/21)*LN(1/21)) + ((-1/7)*LN(1/7)) + ((-1/2)*LN(1/2)) + ((-1/5)*LN(1/5)) + ((-1/8)*LN(1/8)) + ((-1/4)*LN(1/4)),3.398116
1,43,{kan},"{D42,D44,D53,D131,D227,D230,D242,D278,D296,D332,D464,D478}",12,"f42=3, f44=10, f53=9, f131=16, f227=3, f230=3, f242=3, f278=8, f296=5, f332=3, f464=2, f478=4",EO = ((-1/3)*LN(1/3)) + ((-1/10)*LN(1/10)) + ((-1/9)*LN(1/9)) + ((-1/16)*LN(1/16)) + ((-1/3)*LN(1/3)) + ((-1/3)*LN(1/3)) + ((-1/3)*LN(1/3)) + ((-1/8)*LN(1/8)) + ((-1/5)*LN(1/5)) + ((-1/3)*LN(1/3)) + ((-1/2)*LN(1/2)) + ((-1/4)*LN(1/4)),3.753667
1,44,{kena},"{D15,D94,D103,D166,D267,D278,D366,D406,D450}",9,"f15=15, f94=3, f103=3, f166=7, f267=6, f278=8, f366=22, f406=10, f450=2",EO = ((-1/15)*LN(1/15)) + ((-1/3)*LN(1/3)) + ((-1/3)*LN(1/3)) + ((-1/7)*LN(1/7)) + ((-1/6)*LN(1/6)) + ((-1/8)*LN(1/8)) + ((-1/22)*LN(1/22)) + ((-1/10)*LN(1/10)) + ((-1/2)*LN(1/2)),2.466823
1,45,{kerja},"{D6,D179,D209,D251,D320,D360,D405,D479}",8,"f6=5, f179=5, f209=12, f251=5, f320=4, f360=10, f405=7, f479=8",EO = ((-1/5)*LN(1/5)) + ((-1/5)*LN(1/5)) + ((-1/12)*LN(1/12)) + ((-1/5)*LN(1/5)) + ((-1/4)*LN(1/4)) + ((-1/10)*LN(1/10)) + ((-1/7)*LN(1/7)) + ((-1/8)*LN(1/8)),2.287488
1,46,{klo},"{D21,D61,D95,D118,D121,D146,D150,D160,D238,D336,D391}",11,"f21=8, f61=4, f95=17, f118=9, f121=5, f146=1, f150=16, f160=6, f238=4, f336=7, f391=8",EO = ((-1/8)*LN(1/8)) + ((-1/4)*LN(1/4)) + ((-1/17)*LN(1/17)) + ((-1/9)*LN(1/9)) + ((-1/5)*LN(1/5)) + ((-1/16)*LN(1/16)) + ((-1/6)*LN(1/6)) + ((-1/4)*LN(1/4)) + ((-1/7)*LN(1/7)) + ((-1/8)*LN(1/8)),2.695591
1,47,{kok},"{D104,D134,D160,D171,D179,D216,D220,D254,D275,D301,D347,D369}",12,"f104=4, f134=6, f160=6, f171=11, f179=5, f216=11, f220=12, f254=7, f275=12, f301=2, f347=5, f369=3",EO = ((-1/4)*LN(1/4)) + ((-1/6)*LN(1/6)) + ((-1/6)*LN(1/6)) + ((-1/11)*LN(1/11)) + ((-1/5)*LN(1/5)) + ((-1/11)*LN(1/11)) + ((-1/12)*LN(1/12)) + ((-1/7)*LN(1/7)) + ((-1/12)*LN(1/12)) + ((-1/2)*LN(1/2)) + ((-1/5)*LN(1/5)) + ((-1/3)*LN(1/3)),3.428499
1,48,{konoha},"{D5,D57,D63,D90,D131,D139,D183,D215,D273,D331,D337,D378,D429}",13,"f5=4, f57=10, f63=2, f90=1, f131=16, f139=2, f183=13, f215=4, f273=10, f331=2, f337=1, f378=3, f429=19",EO = ((-1/4)*LN(1/4)) + ((-1/10)*LN(1/10)) + ((-1/2)*LN(1/2)) + ((-1/16)*LN(1/16)) + ((-1/2)*LN(1/2)) + ((-1/13)*LN(1/13)) + ((-1/4)*LN(1/4)) + ((-1/10)*LN(1/10)) + ((-1/2)*LN(1/2)) + ((-1/3)*LN(1/3)) + ((-1/19)*LN(1/19)),3.08515
1,49,{korban},"{D30,D37,D49,D62,D79,D145,D210,D218,D292,D359,D385,D391,D423,D425,D441,D461,D484}",17,"f30=6, f37=12, f49=2, f62=7, f79=1, f145=2, f210=2, f218=11, f292=3, f359=16, f385=2, f391=8, f423=2, f425=4, f441=1, f461=1, f484=4",EO = ((-1/6)*LN(1/6)) + ((-1/12)*LN(1/12)) + ((-1/2)*LN(1/2)) + ((-1/7)*LN(1/7)) + ((-1/2)*LN(1/2)) + ((-1/2)*LN(1/2)) + ((-1/11)*LN(1/11)) + ((-1/3)*LN(1/3)) + ((-1/16)*LN(1/16)) + ((-1/2)*LN(1/2)) + ((-1/8)*LN(1/8)) + ((-1/2)*LN(1/2)) + ((-1/4)*LN(1/4)) + ((-1/4)*LN(1/4)),4.227116
1,50,{korupsi},"{D8,D15,D17,D28,D33,D51,D53,D80,D104,D105,D123,D131,D148,D156,D162,D166,D177,D185,D256,D276,D298,D301,D304,D348,D373,D401,D406,D480,D492,D494}",30,"f8=3, f15=15, f17=17, f28=3, f33=1, f51=8, f53=9, f80=8, f104=4, f105=3, f123=3, f131=16, f148=9, f156=6, f162=13, f166=7, f177=8, f185=3, f256=4, f276=4, f298=10, f301=2, f304=11, f348=3, f373=8, f401=27, f406=10, f480=1, f492=4, f494=4",EO = ((-1/3)*LN(1/3)) + ((-1/15)*LN(1/15)) + ((-1/17)*LN(1/17)) + ((-1/3)*LN(1/3)) + ((-1/8)*LN(1/8)) + ((-1/9)*LN(1/9)) + ((-1/8)*LN(1/8)) + ((-1/4)*LN(1/4)) + ((-1/3)*LN(1/3)) + ((-1/3)*LN(1/3)) + ((-1/16)*LN(1/16)) + ((-1/9)*LN(1/9)) + ((-1/6)*LN(1/6)) + ((-1/13)*LN(1/13)) + ((-1/7)*LN(1/7)) + ((-1/8)*LN(1/8)) + ((-1/3)*LN(1/3)) + ((-1/4)*LN(1/4)) + ((-1/4)*LN(1/4)) + ((-1/10)*LN(1/10)) + ((-1/2)*LN(1/2)) + ((-1/11)*LN(1/11)) + ((-1/3)*LN(1/3)) + ((-1/8)*LN(1/8)) + ((-1/27)*LN(1/27)) + ((-1/10)*LN(1/10)) + ((-1/4)*LN(1/4)) + ((-1/4)*LN(1/4)),7.899635
1,51,{koruptor},"{D6,D30,D67,D123,D172,D175,D209,D229,D286,D321,D360,D411,D421,D437,D438,D462,D496,D498,D499}",19,"f6=5, f30=6, f67=3, f123=3, f172=7, f175=5, f209=12, f229=2, f286=8, f321=1, f360=10, f411=3, f421=2, f437=2, f438=3, f462=9, f496=1, f498=1, f499=2",EO = ((-1/5)*LN(1/5)) + ((-1/6)*LN(1/6)) + ((-1/3)*LN(1/3)) + ((-1/3)*LN(1/3)) + ((-1/7)*LN(1/7)) + ((-1/5)*LN(1/5)) + ((-1/12)*LN(1/12)) + ((-1/2)*LN(1/2)) + ((-1/8)*LN(1/8)) + ((-1/10)*LN(1/10)) + ((-1/3)*LN(1/3)) + ((-1/2)*LN(1/2)) + ((-1/2)*LN(1/2)) + ((-1/3)*LN(1/3)) + ((-1/9)*LN(1/9)) + ((-1/2)*LN(1/2)),5.0129
1,52,{kuasa},"{D12,D88,D107,D120,D163,D191,D218,D231,D266,D466,D486}",11,"f12=3, f88=8, f107=3, f120=4, f163=14, f191=5, f218=11, f231=21, f266=4, f466=8, f486=4",EO = ((-1/3)*LN(1/3)) + ((-1/8)*LN(1/8)) + ((-1/3)*LN(1/3)) + ((-1/4)*LN(1/4)) + ((-1/14)*LN(1/14)) + ((-1/5)*LN(1/5)) + ((-1/11)*LN(1/11)) + ((-1/21)*LN(1/21)) + ((-1/4)*LN(1/4)) + ((-1/8)*LN(1/8)) + ((-1/4)*LN(1/4)),3.165349
1,53,{lah},"{D3,D87,D131,D139,D144,D212,D273,D275,D278,D304,D375,D383,D408}",13,"f3=10, f87=1, f131=16, f139=2, f144=1, f212=3, f273=10, f275=12, f278=8, f304=11, f375=6, f383=2, f408=9",EO = ((-1/10)*LN(1/10)) + ((-1/16)*LN(1/16)) + ((-1/2)*LN(1/2)) + ((-1/3)*LN(1/3)) + ((-1/10)*LN(1/10)) + ((-1/12)*LN(1/12)) + ((-1/8)*LN(1/8)) + ((-1/11)*LN(1/11)) + ((-1/6)*LN(1/6)) + ((-1/2)*LN(1/2)) + ((-1/9)*LN(1/9)),2.920914
1,54,{laku},"{D89,D111,D191,D218,D239,D245,D297,D357,D389,D447}",10,"f89=7, f111=15, f191=5, f218=11, f239=10, f245=4, f297=6, f357=11, f389=8, f447=3",EO = ((-1/7)*LN(1/7)) + ((-1/15)*LN(1/15)) + ((-1/5)*LN(1/5)) + ((-1/11)*LN(1/11)) + ((-1/10)*LN(1/10)) + ((-1/4)*LN(1/4)) + ((-1/6)*LN(1/6)) + ((-1/11)*LN(1/11)) + ((-1/8)*LN(1/8)) + ((-1/3)*LN(1/3)),2.717985
1,55,{lalu},"{D23,D24,D29,D64,D111,D131,D217,D415}",8,"f23=2, f24=2, f29=5, f64=6, f111=15, f131=16, f217=6, f415=8",EO = ((-1/2)*LN(1/2)) + ((-1/2)*LN(1/2)) + ((-1/5)*LN(1/5)) + ((-1/6)*LN(1/6)) + ((-1/15)*LN(1/15)) + ((-1/16)*LN(1/16)) + ((-1/6)*LN(1/6)) + ((-1/8)*LN(1/8)),2.226042
1,56,{lebih},"{D12,D34,D48,D68,D101,D148,D170,D182,D236,D341,D433,D434}",12,"f12=3, f34=4, f48=12, f68=14, f101=6, f148=9, f170=13, f182=5, f236=4, f341=6, f433=8, f434=6",EO = ((-1/3)*LN(1/3)) + ((-1/4)*LN(1/4)) + ((-1/12)*LN(1/12)) + ((-1/14)*LN(1/14)) + ((-1/6)*LN(1/6)) + ((-1/9)*LN(1/9)) + ((-1/13)*LN(1/13)) + ((-1/5)*LN(1/5)) + ((-1/4)*LN(1/4)) + ((-1/6)*LN(1/6)) + ((-1/8)*LN(1/8)) + ((-1/6)*LN(1/6)),3.374068
1,57,{maha},"{D38,D100,D231,D239,D357,D366,D394,D408}",8,"f38=12, f100=5, f231=21, f239=10, f357=11, f366=22, f394=8, f408=9",EO = ((-1/12)*LN(1/12)) + ((-1/5)*LN(1/5)) + ((-1/21)*LN(1/21)) + ((-1/10)*LN(1/10)) + ((-1/11)*LN(1/11)) + ((-1/22)*LN(1/22)) + ((-1/8)*LN(1/8)) + ((-1/9)*LN(1/9)),1.766758
1,58,{makanya},"{D44,D95,D112,D131,D157,D209,D231,D255,D257,D300,D364,D393,D408,D413}",14,"f44=10, f95=17, f112=13, f131=16, f157=1, f209=12, f231=21, f255=8, f257=5, f300=2, f364=4, f393=8, f408=9, f413=7",EO = ((-1/10)*LN(1/10)) + ((-1/17)*LN(1/17)) + ((-1/13)*LN(1/13)) + ((-1/16)*LN(1/16)) + ((-1/12)*LN(1/12)) + ((-1/21)*LN(1/21)) + ((-1/8)*LN(1/8)) + ((-1/5)*LN(1/5)) + ((-1/2)*LN(1/2)) + ((-1/4)*LN(1/4)) + ((-1/8)*LN(1/8)) + ((-1/9)*LN(1/9)) + ((-1/7)*LN(1/7)),3.17658
1,59,{malah},"{D82,D150,D262,D272,D273,D285,D393,D406,D411,D425}",10,"f82=4, f150=16, f262=7, f272=7, f273=10, f285=2, f393=8, f406=10, f411=3, f425=4",EO = ((-1/4)*LN(1/4)) + ((-1/16)*LN(1/16)) + ((-1/7)*LN(1/7)) + ((-1/7)*LN(1/7)) + ((-1/10)*LN(1/10)) + ((-1/2)*LN(1/2)) + ((-1/8)*LN(1/8)) + ((-1/10)*LN(1/10)) + ((-1/3)*LN(1/3)) + ((-1/4)*LN(1/4)),2.855633
1,60,{maling},"{D281,D304,D325,D333,D343,D364,D393,D427,D431,D463}",10,"f281=2, f304=11, f325=4, f333=3, f343=2, f364=4, f393=8, f427=2, f431=3, f463=2",EO = ((-1/2)*LN(1/2)) + ((-1/11)*LN(1/11)) + ((-1/4)*LN(1/4)) + ((-1/3)*LN(1/3)) + ((-1/2)*LN(1/2)) + ((-1/4)*LN(1/4)) + ((-1/8)*LN(1/8)) + ((-1/2)*LN(1/2)) + ((-1/3)*LN(1/3)) + ((-1/2)*LN(1/2)),3.28977
1,61,{mana},"{D15,D38,D131,D149,D281,D309,D341,D371,D396,D417,D427,D466,D479}",13,"f15=15, f38=12, f131=16, f149=2, f281=2, f309=9, f341=6, f371=2, f396=7, f417=3, f427=2, f466=8, f479=8",EO = ((-1/15)*LN(1/15)) + ((-1/12)*LN(1/12)) + ((-1/16)*LN(1/16)) + ((-1/2)*LN(1/2)) + ((-1/2)*LN(1/2)) + ((-1/9)*LN(1/9)) + ((-1/6)*LN(1/6)) + ((-1/2)*LN(1/2)) + ((-1/7)*LN(1/7)) + ((-1/3)*LN(1/3)) + ((-1/2)*LN(1/2)) + ((-1/8)*LN(1/8)) + ((-1/8)*LN(1/8)),3.654008
1,62,{manusia},"{D39,D40,D81,D111,D218,D297,D307,D320,D404,D433,D479}",11,"f39=7, f40=23, f81=3, f111=15, f218=11, f297=6, f307=3, f320=4, f404=8, f433=8, f479=8",EO = ((-1/7)*LN(1/7)) + ((-1/23)*LN(1/23)) + ((-1/3)*LN(1/3)) + ((-1/15)*LN(1/15)) + ((-1/11)*LN(1/11)) + ((-1/6)*LN(1/6)) + ((-1/3)*LN(1/3)) + ((-1/4)*LN(1/4)) + ((-1/8)*LN(1/8)) + ((-1/8)*LN(1/8)) + ((-1/8)*LN(1/8)),2.970239
1,63,{mas},"{D53,D76,D130,D194,D231,D239,D303,D375,D476}",9,"f53=9, f76=3, f130=3, f194=2, f231=21, f239=10, f303=7, f375=6, f476=2",EO = ((-1/9)*LN(1/9)) + ((-1/3)*LN(1/3)) + ((-1/3)*LN(1/3)) + ((-1/2)*LN(1/2)) + ((-1/21)*LN(1/21)) + ((-1/10)*LN(1/10)) + ((-1/7)*LN(1/7)) + ((-1/6)*LN(1/6)) + ((-1/2)*LN(1/2)),2.621541
1,64,{masuk},"{D142,D198,D216,D220,D278,D283,D359,D361,D370,D391,D416,D462}",12,"f142=2, f198=4, f216=11, f220=12, f278=8, f283=5, f359=16, f361=3, f370=9, f391=8, f416=4, f462=9",EO = ((-1/2)*LN(1/2)) + ((-1/4)*LN(1/4)) + ((-1/11)*LN(1/11)) + ((-1/12)*LN(1/12)) + ((-1/8)*LN(1/8)) + ((-1/5)*LN(1/5)) + ((-1/16)*LN(1/16)) + ((-1/3)*LN(1/3)) + ((-1/9)*LN(1/9)) + ((-1/8)*LN(1/8)) + ((-1/4)*LN(1/4)) + ((-1/9)*LN(1/9)),3.334298
1,65,{mati},"{D8,D40,D48,D131,D175,D199,D366,D404}",8,"f8=3, f40=23, f48=12, f131=16, f175=5, f199=2, f366=22, f404=8",EO = ((-1/3)*LN(1/3)) + ((-1/23)*LN(1/23)) + ((-1/12)*LN(1/12)) + ((-1/16)*LN(1/16)) + ((-1/5)*LN(1/5)) + ((-1/2)*LN(1/2)) + ((-1/22)*LN(1/22)) + ((-1/8)*LN(1/8)),1.951786
1,66,{mau},"{D37,D50,D57,D95,D173,D216,D231,D257,D263,D275,D293,D316,D339,D359,D370,D380,D382,D384,D387,D390,D401,D432,D451,D456,D488}",25,"f37=12, f50=6, f57=10, f95=17, f173=12, f216=11, f231=21, f257=5, f263=11, f275=12, f293=9, f316=4, f339=10, f359=16, f370=9, f380=8, f382=4, f384=3, f387=5, f390=3, f401=27, f432=3, f451=8, f456=10, f488=2",EO = ((-1/12)*LN(1/12)) + ((-1/6)*LN(1/6)) + ((-1/10)*LN(1/10)) + ((-1/17)*LN(1/17)) + ((-1/12)*LN(1/12)) + ((-1/11)*LN(1/11)) + ((-1/21)*LN(1/21)) + ((-1/5)*LN(1/5)) + ((-1/11)*LN(1/11)) + ((-1/12)*LN(1/12)) + ((-1/9)*LN(1/9)) + ((-1/4)*LN(1/4)) + ((-1/10)*LN(1/10)) + ((-1/16)*LN(1/16)) + ((-1/9)*LN(1/9)) + ((-1/8)*LN(1/8)) + ((-1/4)*LN(1/4)) + ((-1/3)*LN(1/3)) + ((-1/5)*LN(1/5)) + ((-1/3)*LN(1/3)) + ((-1/27)*LN(1/27)) + ((-1/3)*LN(1/3)) + ((-1/8)*LN(1/8)) + ((-1/10)*LN(1/10)) + ((-1/2)*LN(1/2)),6.443842
